epoch,accuracy,learning_rate,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
154,0.9963374733924866,0.00015624999650754035,2.5687315428513102e-05,0.003466573543846607,2.5687315428513102e-05,0.996785581111908,1.6930631318246014e-05,0.003215509932488203,1.6930631318246014e-05
155,0.9961442351341248,0.00015624999650754035,3.030767766176723e-05,0.0038427584804594517,3.030767766176723e-05,0.9962872266769409,2.4116776330629364e-05,0.003713116981089115,2.4116776330629364e-05
156,0.9964970946311951,0.00015624999650754035,2.343545202165842e-05,0.0035011027939617634,2.343545202165842e-05,0.996773898601532,1.672764483373612e-05,0.003224625252187252,1.672764483373612e-05
157,0.9965755939483643,0.00015624999650754035,2.082344508380629e-05,0.003415212035179138,2.082344508380629e-05,0.9970425367355347,1.549442640680354e-05,0.0029576763045042753,1.549442640680354e-05
158,0.9969203472137451,0.00015624999650754035,1.6808746295282617e-05,0.0030780413653701544,1.6808746295282617e-05,0.9969513416290283,1.539106415293645e-05,0.003048741491511464,1.539106415293645e-05
159,0.9967883825302124,0.00015624999650754035,1.9188430087524466e-05,0.003123922273516655,1.9188430087524466e-05,0.9969307780265808,1.5863966837059706e-05,0.003067687153816223,1.5863966837059706e-05
160,0.9965491890907288,0.00015624999650754035,2.247970951430034e-05,0.0034460860770195723,2.247970951430034e-05,0.9969838261604309,1.488114139647223e-05,0.00301564484834671,1.488114139647223e-05
161,0.9967796802520752,0.00015624999650754035,1.8466533219907433e-05,0.003195999190211296,1.8466533219907433e-05,0.9962177276611328,2.113008486048784e-05,0.003784045809879899,2.113008486048784e-05
162,0.9964319467544556,0.00015624999650754035,2.4253637093352154e-05,0.0035240885335952044,2.4253637093352154e-05,0.9969440698623657,1.7266500435653143e-05,0.0030562779866158962,1.7266500435653143e-05
163,0.9965118169784546,7.812499825377017e-05,2.986625440826174e-05,0.0034337916877120733,2.986625440826174e-05,0.9973474740982056,1.1322827958792914e-05,0.002653717529028654,1.1322827958792914e-05
164,0.9968598484992981,7.812499825377017e-05,1.7201984519488178e-05,0.0031282464042305946,1.7201984519488178e-05,0.9965241551399231,1.878317925729789e-05,0.003476435784250498,1.878317925729789e-05
165,0.9965171813964844,7.812499825377017e-05,2.4312312234542333e-05,0.003298194380477071,2.4312312234542333e-05,0.9966146349906921,1.8345674106967635e-05,0.0033859875984489918,1.8345674106967635e-05
166,0.9966625571250916,7.812499825377017e-05,2.354090247536078e-05,0.0031704516150057316,2.354090247536078e-05,0.9967485070228577,1.7314783690380864e-05,0.003252121154218912,1.7314783690380864e-05
167,0.9967948198318481,7.812499825377017e-05,1.819135832192842e-05,0.003178488230332732,1.819135832192842e-05,0.9971479773521423,1.4509492757497355e-05,0.002852821256965399,1.4509492757497355e-05
168,0.9968945980072021,7.812499825377017e-05,1.8147391529055312e-05,0.003088566940277815,1.8147391529055312e-05,0.997079610824585,1.3639852113556117e-05,0.002919837599620223,1.3639852113556117e-05
169,0.9967901706695557,7.812499825377017e-05,2.0011948436149396e-05,0.003163187764585018,2.0011948436149396e-05,0.9970061182975769,1.4906665455782786e-05,0.002994708949699998,1.4906665455782786e-05
170,0.9968869686126709,7.812499825377017e-05,1.709133903204929e-05,0.0031020327005535364,1.709133903204929e-05,0.9971153736114502,1.281212917092489e-05,0.002885315800085664,1.281212917092489e-05
171,0.9969673752784729,7.812499825377017e-05,1.6973292076727375e-05,0.0030381011310964823,1.6973292076727375e-05,0.9966288805007935,1.8464477761881426e-05,0.0033701304346323013,1.8464477761881426e-05
172,0.996882975101471,7.812499825377017e-05,1.7043690604623407e-05,0.0030580388847738504,1.7043690604623407e-05,0.9963316321372986,1.992652141780127e-05,0.003667711978778243,1.992652141780127e-05
173,0.9969404339790344,3.9062499126885086e-05,2.2839036319055595e-05,0.0030508325435221195,2.2839036319055595e-05,0.9963157176971436,2.2140420696814544e-05,0.0036855991929769516,2.2140420696814544e-05
174,0.9969164729118347,3.9062499126885086e-05,1.7706810467643663e-05,0.003055013483390212,1.7706810467643663e-05,0.9968792200088501,1.5774290659464896e-05,0.003120947862043977,1.5774290659464896e-05
175,0.9969959259033203,3.9062499126885086e-05,1.6253577996394597e-05,0.003003546968102455,1.6253577996394597e-05,0.9965917468070984,1.835419789131265e-05,0.0034099193289875984,1.835419789131265e-05
176,0.9968798160552979,3.9062499126885086e-05,1.797200457076542e-05,0.0031018254812806845,1.797200457076542e-05,0.9966184496879578,1.808728302421514e-05,0.003379372414201498,1.808728302421514e-05
177,0.996829092502594,3.9062499126885086e-05,1.9005517970072106e-05,0.0030800180975347757,1.9005517970072106e-05,0.9964785575866699,1.9608378352131695e-05,0.003522207261994481,1.9608378352131695e-05
178,0.9969005584716797,3.9062499126885086e-05,1.721203443594277e-05,0.003005292033776641,1.721203443594277e-05,0.9970394372940063,1.4551270396623295e-05,0.002959724050015211,1.4551270396623295e-05
179,0.9967476725578308,3.9062499126885086e-05,2.418544863758143e-05,0.0032036963384598494,2.418544863758143e-05,0.9970110654830933,1.4564926459570415e-05,0.0029894192703068256,1.4564926459570415e-05
180,0.9971031546592712,3.9062499126885086e-05,1.463009903091006e-05,0.0028850040398538113,1.463009903091006e-05,0.9971423149108887,1.315140525548486e-05,0.0028588566929101944,1.315140525548486e-05
181,0.9970543384552002,3.9062499126885086e-05,1.5032434930617455e-05,0.0029319392051547766,1.5032434930617455e-05,0.9970431327819824,1.5024053936940618e-05,0.0029565151780843735,1.5024053936940618e-05
182,0.9969726800918579,3.9062499126885086e-05,2.0851957742706873e-05,0.0030182169284671545,2.0851957742706873e-05,0.9968031644821167,1.6873766071512364e-05,0.0031935677397996187,1.6873766071512364e-05
